,euro spot,euro forward,euro interest,yen spot,yen forward,yen interest,dollar interest
2000-05-30,0.9374,0.949,4.6,0.009392317084624777,0.009723842862699339,0.14125,7.0625
2000-05-31,0.9329,0.9444,4.665,0.009305788200260562,0.009640412609659694,0.1425,7.105
2000-06-01,0.9302,0.9415,4.67125,0.009189487226612756,0.009515653249595584,0.1425,7.10875
2000-06-02,0.9486,0.9599,4.65063,0.009277298450691158,0.009599692809830085,0.14438,7.07
2000-06-05,0.9425,0.9536,4.60625,0.009299730307821073,0.009620935154897056,0.1525,6.98
2000-06-06,0.9592,0.9706,4.61,0.009402030838661151,0.009726680284019065,0.1575,6.97
2000-06-07,0.9581,0.9697,4.58813,0.00948136910969944,0.009812579727210283,0.16,6.98
2000-06-08,0.9571,0.9679,4.59438,0.009443762394938143,0.009770395701025891,0.16125,6.9825
2000-06-09,0.9486,0.9593,4.74375,0.0093711929528629,0.00969555943377933,0.1675,6.99
2000-06-12,0.9542,0.965,4.73063,0.009392317084624777,0.009718172983479106,0.16875,6.9925
2000-06-13,0.9607,0.9714,4.72688,0.009402030838661151,0.009724788485850433,0.16875,6.99
2000-06-14,0.9607,0.9715,4.69375,0.009373828271466066,0.00969838037047813,0.1725,6.96
2000-06-15,0.9544,0.9654,4.66125,0.009405568096313018,0.009728572818367545,0.17625,6.94125
2000-06-16,0.9592,0.9701,4.62625,0.00940910801656003,0.009731413001167769,0.1775,6.94125
2000-06-19,0.9605,0.9713,4.61875,0.009441979038806534,0.00976657876745776,0.18125,6.90875
2000-06-20,0.9558,0.9666,4.6375,0.00947059380623165,0.009794319294809012,0.18375,6.91125
2000-06-21,0.9458,0.9566,4.68288,0.009479571523367144,0.00980872976949485,0.19375,6.92
2000-06-22,0.9434,0.954,4.69125,0.009587727708533078,0.00991571641051066,0.19688,6.9325
2000-06-23,0.9411,0.9516,4.69625,0.009589566551591868,0.00991571641051066,0.2125,6.93
2000-06-26,0.9363,0.9466,4.71563,0.009476876421531463,0.009800078400627205,0.22313,6.93125
2000-06-27,0.9396,0.95,4.71375,0.009476876421531463,0.009800078400627205,0.22813,6.9325
2000-06-28,0.9448,0.9552,4.71313,0.00946880030300161,0.009790483649892304,0.23375,6.94
2000-06-29,0.9524,0.9629,4.78438,0.00954380606986066,0.009870693909781857,0.28375,7.0125
2000-06-30,0.9585,0.969,4.78,0.009491268033409264,0.009813542688910696,0.3075,7.0
2000-07-03,0.9489,0.9594,4.78,0.0094553706505295,0.009779951100244499,0.3075,7.0
2000-07-05,0.9554,0.9658,4.77375,0.009356287425149701,0.009674922600619196,0.315,6.95375
2000-07-06,0.9545,0.9648,4.75688,0.009307520476545048,0.009620935154897056,0.31125,6.93375
2000-07-07,0.9512,0.9612,4.76625,0.009277298450691158,0.009588647041902387,0.31625,6.93625
2000-07-10,0.9515,0.9616,4.76625,0.009346667912889055,0.009659969088098918,0.31625,6.89625
2000-07-11,0.953,0.9632,4.7675,0.009352787130564907,0.009670244657189827,0.32375,6.91
2000-07-12,0.9471,0.9572,4.77375,0.009239582370876836,0.009552010698251982,0.33625,6.91
2000-07-13,0.9369,0.9466,4.80125,0.009307520476545048,0.009620935154897056,0.325,6.91375
2000-07-14,0.9333,0.9429,4.81188,0.009242998428690268,0.009554748710108925,0.32313,6.905
2000-07-17,0.9357,0.9455,4.83125,0.009204712812960236,0.009515653249595584,0.29375,6.9275
2000-07-18,0.9349,0.9446,4.83625,0.009254118082546734,0.009570293808019907,0.28725,6.94
2000-07-19,0.9235,0.933,4.89938,0.009248127254231018,0.009562972171750981,0.2825,6.94
2000-07-20,0.9247,0.9342,4.9,0.009247272054743851,0.009562057754828839,0.28,6.94125
2000-07-21,0.9349,0.9443,4.88,0.009175995595522114,0.009484966328369534,0.2825,6.89375
2000-07-25,0.9417,0.9511,4.89313,0.009153318077803204,0.00946431951542684,0.28625,6.89125
2000-07-26,0.9406,0.9501,4.89188,0.009151642719868217,0.009461633077869241,0.28625,6.89125
2000-07-27,0.9385,0.9478,4.90063,0.009159186664224217,0.00946880030300161,0.28141,6.89
2000-07-28,0.9243,0.9335,4.91125,0.009124920156948626,0.009434852344560807,0.28125,6.8825
2000-07-31,0.9267,0.936,4.9175,0.009138261902586127,0.00945000945000945,0.27563,6.89375
2000-08-01,0.9264,0.9357,4.91125,0.009136592051164915,0.009450902561194593,0.27375,6.895
2000-08-02,0.9118,0.9208,4.915,0.009165062780680048,0.00947597839476926,0.27688,6.89
2000-08-03,0.9052,0.914,4.92125,0.009235315847801994,0.009547450830628223,0.27625,6.88
2000-08-04,0.9074,0.9162,4.91875,0.00922424130615257,0.009534706331045004,0.27625,6.87
2000-08-07,0.9074,0.9162,4.89875,0.009186954524575104,0.0094948727687049,0.27813,6.84
2000-08-08,0.9008,0.9096,4.89313,0.00921234454168586,0.009523809523809525,0.27906,6.84063
2000-08-09,0.9,0.9086,4.9,0.00925154963456379,0.009561143512764126,0.3325,6.83
2000-08-10,0.906,0.9145,4.89625,0.009206407659731172,0.009509319132750096,0.34625,6.8225
2000-08-11,0.9086,0.917,4.94875,0.00921234454168586,0.009515653249595584,0.3775,6.82
2000-08-14,0.9037,0.9119,5.00063,0.009129085265656381,0.00943040362127499,0.39188,6.83625
2000-08-15,0.9113,0.9195,5.00938,0.009154994049253868,0.00946073793755913,0.395,6.835
2000-08-16,0.9104,0.9185,5.05,0.009218289085545723,0.00952471663967997,0.4075,6.8375
2000-08-17,0.9151,0.9231,5.06125,0.009219138932423711,0.009521995810321844,0.41125,6.84
2000-08-18,0.9082,0.9162,5.05563,0.009185266832001469,0.00948676596148373,0.41375,6.84
2000-08-21,0.9036,0.9114,5.07063,0.009232757824762256,0.009534706331045004,0.4175,6.83188
2000-08-22,0.8969,0.9048,5.0905,0.009231053263177328,0.009535615523982072,0.41875,6.83188
2000-08-23,0.8943,0.9021,5.08063,0.009348415443582312,0.009655305590421938,0.42,6.8325
2000-08-24,0.9038,0.9115,5.07,0.009366804046459348,0.00967117988394584,0.4225,6.81625
2000-08-25,0.9033,0.9108,5.09625,0.009358914365933552,0.009660902328277461,0.43438,6.8125
2000-08-29,0.8966,0.9041,5.10625,0.009409993413004612,0.009710623422023694,0.44263,6.82
2000-08-30,0.8923,0.8999,5.08813,0.009375585974123383,0.009674922600619196,0.4495,6.83
2000-08-31,0.8898,0.8976,5.08688,0.009394964299135663,0.009694619486185167,0.45,6.83
2000-09-01,0.8944,0.9021,5.04,0.00943040362127499,0.00972951936174353,0.45263,6.8
2000-09-05,0.8878,0.8953,5.02063,0.009439305267132339,0.009738046547862499,0.45356,6.77
2000-09-06,0.8763,0.8836,5.04625,0.009452689290103034,0.009752291788570313,0.45313,6.77
2000-09-07,0.8708,0.8781,5.09563,0.009530162965786714,0.00983477576711251,0.4545,6.78
2000-09-08,0.8682,0.8754,5.0775,0.009433072351664937,0.009731413001167769,0.45325,6.78
2000-09-11,0.862,0.8691,5.08625,0.00942684766214178,0.009725734292939117,0.45125,6.78
2000-09-12,0.8683,0.8756,5.07375,0.009348415443582312,0.009645061728395061,0.4525,6.78
2000-09-13,0.8625,0.8697,5.04625,0.009319664492078286,0.009615384615384616,0.4525,6.78
2000-09-14,0.8641,0.8715,5.04063,0.009330098899048329,0.0096237128284092,0.47125,6.77125
2000-09-15,0.8617,0.8691,5.00813,0.009301460329271696,0.009593246354566386,0.4725,6.77
2000-09-18,0.8548,0.862,5.01125,0.009358914365933552,0.009653441451877595,0.48,6.76063
2000-09-19,0.854,0.8613,4.99625,0.009350163627863487,0.009642271719217048,0.4875,6.74
2000-09-20,0.8477,0.855,4.99625,0.009377344336084021,0.009669309611293753,0.4975,6.75063
2000-09-21,0.852,0.8593,4.99063,0.009388789784996713,0.009682416731216111,0.5025,6.76
2000-09-22,0.8842,0.8918,4.9775,0.009304056568663937,0.00959140610013428,0.5175,6.7425
2000-09-25,0.8748,0.8822,4.99625,0.00929195316855603,0.009580379383023568,0.5275,6.75
2000-09-26,0.8818,0.8891,5.04125,0.009318796011555306,0.009608917075045643,0.5225,6.75
2000-09-27,0.8846,0.892,5.045,0.009313588525658936,0.009607070804111826,0.515,6.75688
2000-09-28,0.8847,0.8921,5.06,0.009284189026088572,0.009574875526618154,0.52375,6.76
2000-09-29,0.8792,0.8865,5.06,0.009233610341643583,0.009521995810321844,0.525,6.76
2000-10-02,0.8817,0.8891,5.04625,0.009193711501333088,0.009480470231323474,0.52625,6.75
2000-10-03,0.8771,0.8845,5.04,0.009205560158335634,0.009493070058857035,0.5275,6.75
2000-10-04,0.8754,0.8827,5.04,0.009158347834050737,0.009444654325651681,0.53125,6.75375
2000-10-05,0.8702,0.8773,5.05,0.009139932364500503,0.00942684766214178,0.52875,6.75938
2000-10-06,0.87,0.8772,5.09,0.009189487226612756,0.009480470231323474,0.5225,6.76
2000-10-10,0.8693,0.8765,5.08,0.009259259259259259,0.009551098376313277,0.52125,6.76
2000-10-11,0.8708,0.8781,5.06063,0.009274717121127806,0.009566631589017507,0.52,6.76
2000-10-12,0.8624,0.8695,5.0575,0.00926526452330214,0.009555661729574772,0.51875,6.75625
2000-10-13,0.8617,0.8686,5.04375,0.009287638153617534,0.00957670944263551,0.5175,6.71
2000-10-16,0.8476,0.8543,5.07,0.009231053263177328,0.00951927653498334,0.5175,6.72
2000-10-17,0.85,0.8567,5.07563,0.009256687957048967,0.009545628102329133,0.5175,6.72
2000-10-18,0.8537,0.8604,5.07188,0.009289363678588016,0.009577626664112633,0.51,6.7
2000-10-19,0.8397,0.8462,5.09438,0.009219138932423711,0.009505703422053232,0.51375,6.7
2000-10-20,0.8406,0.847,5.11063,0.009189487226612756,0.009475080538184574,0.5175,6.7
2000-10-23,0.8394,0.8456,5.13,0.009223390518354546,0.009510223490252021,0.51875,6.6925
2000-10-24,0.8376,0.8438,5.15625,0.009250693802035153,0.009538344143456695,0.51875,6.69
2000-10-25,0.8298,0.8359,5.16063,0.009253261774775609,0.009541074324968991,0.52,6.6925
2000-10-26,0.8274,0.8336,5.19,0.009211495946941784,0.009493971328206589,0.51875,6.7
2000-10-27,0.8369,0.8431,5.19063,0.009205560158335634,0.00948676596148373,0.52,6.7
2000-10-30,0.8445,0.8509,5.19313,0.009188642837452908,0.009474182851729039,0.52625,6.72125
2000-10-31,0.8476,0.854,5.19688,0.009160864785635764,0.009445546424860677,0.52375,6.72
2000-11-01,0.854,0.8604,5.19313,0.00921064750851985,0.00949667616334283,0.52625,6.7125
2000-11-02,0.8588,0.8652,5.1775,0.009226794611551948,0.009512937595129375,0.5275,6.7
2000-11-03,0.863,0.8695,5.17563,0.009324878776575904,0.009614460148062685,0.5275,6.7
2000-11-06,0.8644,0.8709,5.17,0.009338812103100485,0.009628345850182938,0.52875,6.72
2000-11-07,0.8626,0.8692,5.17,0.00934492103541725,0.009634839579920994,0.53375,6.73
2000-11-08,0.8563,0.8628,5.17,0.009303190994511117,0.00959140610013428,0.5375,6.74063
2000-11-09,0.8599,0.8664,5.17188,0.00929022668153103,0.009579461634256155,0.54,6.73313
2000-11-10,0.8637,0.8702,5.15563,0.00929195316855603,0.009578544061302681,0.55,6.72
2000-11-13,0.8597,0.8662,5.14063,0.009296272194849865,0.009582215408202376,0.56,6.71
2000-11-14,0.8573,0.8639,5.1225,0.009256687957048967,0.009541984732824428,0.55875,6.71
2000-11-15,0.8599,0.8637,5.11875,0.009208951100469657,0.009479571523367144,0.55375,6.71
2000-11-16,0.8564,0.8631,5.10563,0.009169264624977077,0.009453582907922102,0.55125,6.71
2000-11-17,0.855,0.8617,5.09063,0.009196247930844215,0.009480470231323474,0.54875,6.70125
2000-11-20,0.8499,0.8565,5.0875,0.00911244760342628,0.00939319932368965,0.545,6.7
2000-11-21,0.847,0.8536,5.09875,0.009082652134423252,0.009363295880149813,0.54375,6.7
2000-11-22,0.8428,0.8492,5.1,0.00909835319807115,0.009381743127873158,0.54125,6.7
2000-11-24,0.8393,0.8457,5.1,0.008993614533681086,0.009272997032640949,0.53875,6.7
2000-11-27,0.8456,0.8521,5.11,0.009021199819576005,0.009300595238095238,0.54,6.7
2000-11-28,0.8561,0.8627,5.11,0.009072763563781528,0.009354536950420954,0.53625,6.7
2000-11-29,0.8607,0.8675,5.1,0.009025270758122744,0.009303190994511117,0.535,6.68
2000-11-30,0.8693,0.8759,5.06625,0.009017945711966813,0.00929368029739777,0.53875,6.64
2000-12-01,0.8727,0.8794,5.025,0.008963786303334529,0.00923446301597562,0.54,6.6
2000-12-04,0.8904,0.8944,5.0175,0.009030976248532467,0.009275577404693442,0.54375,6.6
2000-12-05,0.8837,0.8904,5.0075,0.009026900162484202,0.009299730307821073,0.5425,6.58125
2000-12-06,0.8839,0.8906,4.94625,0.009040773890245005,0.00930925339787749,0.545,6.49875
2000-12-07,0.8906,0.8972,4.925,0.009045680687471733,0.009312721177127958,0.54625,6.45125
2000-12-08,0.8873,0.8938,4.93113,0.008979885057471264,0.009240436148586214,0.565,6.44875
2000-12-11,0.8786,0.8851,4.95313,0.009023641941887747,0.009286775631500743,0.5975,6.465
2000-12-12,0.8772,0.8836,4.95688,0.008971023593792052,0.009237021984112321,0.5675,6.465
2000-12-13,0.8785,0.8849,4.95375,0.008905512512245079,0.009168423947923353,0.55375,6.46438
2000-12-14,0.884,0.8903,4.92625,0.008907098957869421,0.00916590284142988,0.57125,6.42
2000-12-15,0.8985,0.905,4.91875,0.008901548869503293,0.009160025648071814,0.57125,6.42125
2000-12-18,0.8963,0.9027,4.90375,0.008910273545397843,0.00916590284142988,0.58125,6.37875
2000-12-19,0.891,0.8973,4.89,0.008909479686386316,0.009166743056192134,0.56875,6.35375
2000-12-20,0.9057,0.9121,4.86875,0.008872327211427559,0.009125752874612156,0.57125,6.32688
2000-12-21,0.9141,0.9203,4.8475,0.008902341315766046,0.009155832265152902,0.5625,6.25563
2000-12-22,0.9224,0.9286,4.84625,0.008901548869503293,0.009153318077803204,0.5575,6.23
2000-12-27,0.931,0.9372,4.84,0.008761938140716727,0.009009009009009009,0.56875,6.20625
2000-12-28,0.9287,0.9349,4.83563,0.008715356458079136,0.008964589870013447,0.54,6.20375
2000-12-29,0.9307,0.9369,4.83438,0.008712319219376197,0.00896057347670251,0.5375,6.20375
2001-01-03,0.9484,0.9543,4.72125,0.00874355163067238,0.008984725965858042,0.5275,6.05375
2001-01-04,0.947,0.9516,4.62625,0.008715356458079136,0.00893734918223255,0.53625,5.7075
2001-01-05,0.9537,0.9578,4.5825,0.008606592649969876,0.008819897689186805,0.52625,5.51625
2001-01-08,0.9503,0.9541,4.57438,0.008608074373762589,0.008819897689186805,0.5125,5.41938
2001-01-09,0.9413,0.945,4.61063,0.008608074373762589,0.008823010411152285,0.50875,5.43625
2001-01-10,0.9404,0.944,4.68688,0.00859180341953776,0.008808244516867788,0.505,5.46875
2001-01-11,0.9507,0.9546,4.7,0.008509914049868096,0.008725242125468982,0.475,5.505
2001-01-12,0.9501,0.9543,4.70625,0.008486082824168364,0.008705493166187864,0.4775,5.5075
2001-01-16,0.9397,0.9437,4.6975,0.008493290300662476,0.008711560240439063,0.465,5.58875
2001-01-17,0.9324,0.9364,4.7025,0.008494011721736175,0.008713837574067618,0.4575,5.595
2001-01-18,0.9386,0.9422,4.68125,0.008480325644504749,0.008696408383337682,0.4575,5.4825
2001-01-19,0.94,0.9433,4.65438,0.008525149190110827,0.008738203425375743,0.445,5.45
2001-01-22,0.9337,0.937,4.64625,0.008588114050154586,0.008802042073761113,0.45625,5.43
2001-01-23,0.9395,0.9429,4.64563,0.008542627712284298,0.008755034144633165,0.43875,5.42125
2001-01-24,0.9242,0.9277,4.66625,0.00845522955948254,0.008669267446900737,0.4375,5.46313
2001-01-25,0.9189,0.9222,4.68938,0.008562376915831834,0.00877963125548727,0.43875,5.45375
2001-01-26,0.9217,0.9245,4.69125,0.008536793580331228,0.008748141020033243,0.44125,5.41125
2001-01-29,0.9206,0.9235,4.69063,0.008566044200788077,0.008777319406653208,0.445,5.37625
2001-01-30,0.9205,0.9235,4.685,0.008561643835616438,0.008771160424524164,0.44375,5.3625
2001-01-31,0.9321,0.9351,4.62813,0.008604371020478403,0.008811349017534584,0.44,5.2625
2001-02-01,0.9427,0.9454,4.60625,0.008662508662508662,0.008869966294128083,0.45,5.22
2001-02-02,0.9338,0.9366,4.64,0.00865576040855189,0.008865248226950355,0.4525,5.23
2001-02-05,0.9397,0.9426,4.63713,0.008699434536755112,0.008911067545891998,0.4475,5.27
2001-02-06,0.9326,0.9354,4.63563,0.008716875871687587,0.00892936869363336,0.44,5.27
2001-02-07,0.9335,0.9362,4.64,0.008604371020478403,0.008813678829543451,0.42125,5.27
2001-02-08,0.9172,0.9198,4.64675,0.00861994655633135,0.008830022075055188,0.415,5.27
2001-02-09,0.9245,0.9271,4.66,0.008501955449753443,0.00870928409684724,0.38625,5.27
2001-02-12,0.93,0.9325,4.6425,0.008516436722875149,0.008722958827634334,0.395,5.22563
2001-02-13,0.9236,0.9262,4.64738,0.00851861316977596,0.008726764988218868,0.38125,5.23
2001-02-14,0.9184,0.9211,4.65,0.008585901948999743,0.008797395970792645,0.3675,5.26125
2001-02-15,0.9063,0.909,4.6655,0.008619203585588693,0.0088339222614841,0.365,5.3025
2001-02-16,0.9168,0.9194,4.67963,0.008667013347200554,0.008881783462119193,0.3625,5.2975
2001-02-20,0.9064,0.9087,4.68625,0.0086617583369424,0.008875477056891809,0.35,5.235
2001-02-21,0.9143,0.9164,4.7,0.008574858514834504,0.008784258608573436,0.3525,5.225
2001-02-22,0.9042,0.9059,4.72125,0.00860141063134354,0.00881057268722467,0.35,5.18375
2001-02-23,0.9091,0.9106,4.7325,0.008602890571231933,0.008809020436927413,0.34,5.15
2001-02-26,0.9105,0.9118,4.71125,0.008570449091532395,0.008776549060909251,0.3325,5.04
2001-02-27,0.919,0.9202,4.70125,0.008602150537634409,0.008807468733485996,0.3125,4.95625
2001-02-28,0.9207,0.9221,4.6375,0.008522969402539845,0.008729050279329608,0.27,4.9075
